"STATION","DATE","TAVG","TMIN","TMAX","PRCP","Tonnes","kgha"
"Ivory_Coast",2023-01-01,26.5404071246819,23.87,31.403045325779,215.747344110854,2377442.05,496.2
"Ivory_Coast",2023-10-01,27.02,24.45,29.6,215.747344110854,2377442.05,496.2
"Ivory_Coast",2023-07-01,26.5404071246819,23.95,31.403045325779,215.747344110854,2377442.05,496.2
"Ivory_Coast",2023-08-01,25.72,23.67,27.77,215.747344110854,2377442.05,496.2
"Ivory_Coast",2023-09-01,26.5404071246819,23.79,31.403045325779,215.747344110854,2377442.05,496.2
"Ivory_Coast",2023-05-01,26.5404071246819,24.57,31.403045325779,215.747344110854,2377442.05,496.2
"Ivory_Coast",2023-06-01,26.5404071246819,23.96,31.403045325779,568.9,2377442.05,496.2
"Ivory_Coast",2024-01-01,26.5404071246819,21.6797858099063,31.85,215.747344110854,381425.612203245,536.695046968403
"Ivory_Coast",2024-04-01,26.5404071246819,21.6797858099063,32.65,215.747344110854,381425.612203245,536.695046968403
"Ivory_Coast",2024-12-01,28.21,23.85,32.58,215.747344110854,381425.612203245,536.695046968403
"Ivory_Coast",2024-09-01,26.5404071246819,21.6797858099063,28.45,215.747344110854,381425.612203245,536.695046968403
"Ivory_Coast",2024-10-01,26.5404071246819,21.6797858099063,28.91,83.1,381425.612203245,536.695046968403
"Ivory_Coast",2024-08-01,25.03,22.97,27.09,215.747344110854,381425.612203245,536.695046968403
"Peru",1963-07-01,26.5404071246819,17.82,31.403045325779,215.747344110854,2670,480.2
"Peru",1963-10-01,26.5404071246819,19.18,31.403045325779,215.747344110854,2670,480.2
"Peru",1963-03-01,26.5404071246819,21.18,31.403045325779,215.747344110854,2670,480.2
"Peru",1963-11-01,26.5404071246819,19.69,31.403045325779,215.747344110854,2670,480.2
"Peru",1963-12-01,26.5404071246819,19.41,31.403045325779,215.747344110854,2670,480.2
"Peru",1964-04-01,26.5404071246819,20.23,31.403045325779,215.747344110854,2674,561.8
"Peru",1964-02-01,26.5404071246819,19.89,31.403045325779,215.747344110854,2674,561.8
"Peru",1964-01-01,26.5404071246819,19.49,31.403045325779,215.747344110854,2674,561.8
"Peru",1964-09-01,26.5404071246819,18.72,31.403045325779,215.747344110854,2674,561.8
"Peru",1964-07-01,26.5404071246819,16.88,31.403045325779,215.747344110854,2674,561.8
"Peru",1964-08-01,26.5404071246819,17.96,31.403045325779,215.747344110854,2674,561.8
"Peru",1965-04-01,26.5404071246819,18.96,31.403045325779,215.747344110854,1836,384.9
"Peru",1965-07-01,26.5404071246819,17.82,31.403045325779,215.747344110854,1836,384.9
"Peru",1965-09-01,26.5404071246819,18.25,31.403045325779,215.747344110854,1836,384.9
"Peru",1965-05-01,26.5404071246819,18.95,31.403045325779,215.747344110854,1836,384.9
"Peru",1965-06-01,26.5404071246819,18.81,31.403045325779,215.747344110854,1836,384.9
"Peru",1965-10-01,26.5404071246819,18.62,31.403045325779,215.747344110854,1836,384.9
"Peru",1965-11-01,26.5404071246819,19.43,31.403045325779,215.747344110854,1836,384.9
"Peru",1966-05-01,26.5404071246819,19.23,31.403045325779,215.747344110854,2149,488.5
"Peru",1966-08-01,26.5404071246819,17.48,31.403045325779,215.747344110854,2149,488.5
"Peru",1966-04-01,26.5404071246819,19.29,31.403045325779,215.747344110854,2149,488.5
"Peru",1966-11-01,26.5404071246819,19.59,31.403045325779,215.747344110854,2149,488.5
"Peru",1967-12-01,26.5404071246819,19.87,31.403045325779,215.747344110854,2301,523
"Peru",1968-05-01,26.5404071246819,17.56,31.403045325779,215.747344110854,1795,489.5
"Peru",1968-01-01,26.5404071246819,18.88,31.403045325779,215.747344110854,1795,489.5
"Peru",1968-03-01,26.5404071246819,19.62,31.403045325779,215.747344110854,1795,489.5
"Peru",1968-07-01,26.5404071246819,17.4,31.403045325779,215.747344110854,1795,489.5
"Peru",1973-12-01,26.5404071246819,21.6797858099063,31.403045325779,79.1,2406,511.4
"Peru",1973-02-01,26.5404071246819,20.69,31.403045325779,158.9,2406,511.4
"Peru",1973-01-01,26.5404071246819,20.32,31.403045325779,151.2,2406,511.4
"Peru",1973-05-01,26.5404071246819,19.39,31.403045325779,45.1,2406,511.4
"Peru",1973-06-01,26.5404071246819,19.39,31.403045325779,90,2406,511.4
"Peru",1973-03-01,26.5404071246819,20.55,31.403045325779,144.6,2406,511.4
"Peru",1973-04-01,26.5404071246819,20.47,31.403045325779,144,2406,511.4
"Peru",1974-01-01,26.5404071246819,21.6797858099063,31.403045325779,148.3,2545,510.6
"Peru",1974-10-01,26.5404071246819,21.6797858099063,31.403045325779,59.6,2545,510.6
"Peru",1975-12-01,26.5404071246819,19.83,31.403045325779,215.747344110854,2658,509.1
"Peru",1975-09-01,26.5404071246819,18.88,31.403045325779,215.747344110854,2658,509.1
"Peru",1975-10-01,26.5404071246819,18.93,31.403045325779,215.747344110854,2658,509.1
"Peru",1976-07-01,26.5404071246819,17.15,31.403045325779,215.747344110854,2607,505.2
"Peru",1976-08-01,26.5404071246819,19,31.403045325779,215.747344110854,2607,505.2
"Peru",1976-10-01,26.5404071246819,19.93,31.403045325779,82,2607,505.2
"Peru",1976-02-01,26.5404071246819,19.71,31.403045325779,215.747344110854,2607,505.2
"Peru",1976-12-01,26.5404071246819,20.72,31.403045325779,130.8,2607,505.2
"Peru",1976-09-01,26.5404071246819,18.75,31.403045325779,215.747344110854,2607,505.2
"Peru",1976-04-01,26.5404071246819,19.59,31.403045325779,215.747344110854,2607,505.2
"Peru",1976-01-01,26.5404071246819,19.93,31.403045325779,215.747344110854,2607,505.2
"Peru",1976-03-01,26.5404071246819,20.21,31.403045325779,215.747344110854,2607,505.2
"Peru",1976-05-01,26.5404071246819,19.5,31.403045325779,215.747344110854,2607,505.2
"Peru",1976-11-01,26.5404071246819,20.71,31.403045325779,107.1,2607,505.2
"Peru",1977-09-01,26.5404071246819,20.07,31.403045325779,78.3,3998,512.2
"Peru",1977-05-01,26.5404071246819,19.62,31.403045325779,19,3998,512.2
"Peru",1977-01-01,26.5404071246819,20.72,31.403045325779,0.5,3998,512.2
"Peru",1977-04-01,26.5404071246819,20.52,31.403045325779,122.3,3998,512.2
"Peru",1977-11-01,26.5404071246819,20.96,31.403045325779,180.8,3998,512.2
"Peru",1977-10-01,26.5404071246819,20.32,31.403045325779,158,3998,512.2
"Peru",1977-12-01,26.88,20.29,33.48,38.9,3998,512.2
"Peru",1977-02-01,26.5404071246819,21.04,31.403045325779,144.9,3998,512.2
"Peru",1977-03-01,26.5404071246819,20.59,31.403045325779,406.7,3998,512.2
"Peru",1977-07-01,26.5404071246819,18.67,31.403045325779,27.1,3998,512.2
"Peru",1977-08-01,26.5404071246819,19.07,31.403045325779,88.1,3998,512.2
"Peru",1977-06-01,26.5404071246819,18.9,31.403045325779,377.9,3998,512.2
"Peru",1978-11-01,26.5404071246819,20.55,31.403045325779,91.8,4039,495.8
"Peru",1978-05-01,26.5404071246819,20.14,31.403045325779,109.3,4039,495.8
"Peru",1978-04-01,26.5404071246819,20.54,31.403045325779,81.7,4039,495.8
"Peru",1978-09-01,26.5404071246819,19.55,31.403045325779,115.9,4039,495.8
"Peru",1978-07-01,25.7,19.46,31.93,64.8,4039,495.8
"Peru",1978-06-01,26.5404071246819,18.84,31.403045325779,52.9,4039,495.8
"Peru",1978-02-01,26.5404071246819,20.58,31.403045325779,23.1,4039,495.8
"Peru",1978-10-01,26.5404071246819,20.3,31.403045325779,88,4039,495.8
"Peru",1978-03-01,26.5404071246819,20.83,31.403045325779,102,4039,495.8
"Peru",1978-01-01,26.5404071246819,20.74,31.403045325779,84.6,4039,495.8
"Peru",1978-12-01,26.5404071246819,20.85,31.403045325779,16,4039,495.8
"Peru",1978-08-01,26.5404071246819,17.74,31.403045325779,20.9,4039,495.8
"Peru",1979-07-01,26.5404071246819,18.59,31.403045325779,40.9,4262,499.5
"Peru",1979-05-01,26.5404071246819,20.57,31.403045325779,54.3,4262,499.5
"Peru",1979-12-01,26.5404071246819,20.9,31.403045325779,63.5,4262,499.5
"Peru",1979-01-01,26.5404071246819,21.07,31.403045325779,78.5,4262,499.5
"Peru",1979-08-01,26.5404071246819,19.54,31.403045325779,34,4262,499.5
"Peru",1979-03-01,26.5404071246819,20.75,31.403045325779,127.9,4262,499.5
"Peru",1979-02-01,26.5404071246819,21.04,31.403045325779,67.3,4262,499.5
"Peru",1979-10-01,26.5404071246819,20.48,31.403045325779,91.5,4262,499.5
"Peru",1979-09-01,26.5404071246819,21.6797858099063,31.403045325779,90.8,4262,499.5
"Peru",1979-04-01,26.5404071246819,20.97,31.403045325779,72.4,4262,499.5
"Peru",1979-11-01,26.5404071246819,21,31.403045325779,86.1,4262,499.5
"Peru",1980-03-01,26.5404071246819,21.6797858099063,31.403045325779,170.1,4420,512.9
"Peru",1980-07-01,26.5404071246819,19.55,31.403045325779,35.8,4420,512.9
"Peru",1980-04-01,26.5404071246819,20.81,31.403045325779,35,4420,512.9
"Peru",1980-09-01,26.5404071246819,19.44,31.403045325779,39.9,4420,512.9
"Peru",1980-12-01,26.5404071246819,21.26,31.403045325779,45.5,4420,512.9
"Peru",1980-05-01,26.5404071246819,20.37,31.403045325779,105.2,4420,512.9
"Peru",1980-11-01,26.5404071246819,21.1,31.403045325779,12.9,4420,512.9
"Peru",1980-06-01,26.5404071246819,19.79,31.403045325779,111,4420,512.9
"Peru",1980-02-01,26.5404071246819,21.48,31.403045325779,20,4420,512.9
"Peru",1980-01-01,26.5404071246819,21.55,31.403045325779,76.2,4420,512.9
"Peru",1980-10-01,26.5404071246819,20.72,31.403045325779,87.8,4420,512.9
"Peru",1980-08-01,26.5404071246819,19.22,31.403045325779,128.5,4420,512.9
"Peru",1981-08-01,26.5404071246819,19.79,31.403045325779,30.1,5312,528.8
"Peru",1981-09-01,26.5404071246819,21.6797858099063,31.403045325779,64.8,5312,528.8
"Peru",1981-04-01,26.5404071246819,21.44,31.403045325779,104.2,5312,528.8
"Peru",1981-12-01,26.5404071246819,21.97,31.403045325779,84.9,5312,528.8
"Peru",1981-01-01,26.5404071246819,21.6797858099063,31.403045325779,103.4,5312,528.8
"Peru",1981-06-01,26.5404071246819,20.46,31.403045325779,55,5312,528.8
"Peru",1981-07-01,26.5404071246819,19.26,31.403045325779,44.9,5312,528.8
"Peru",1981-05-01,26.5404071246819,20.97,31.403045325779,31.4,5312,528.8
"Peru",1981-11-01,26.5404071246819,21.93,31.403045325779,18,5312,528.8
"Peru",1981-10-01,26.5404071246819,20.97,31.403045325779,96.2,5312,528.8
"Peru",1982-01-01,26.5404071246819,21.78,31.403045325779,215.747344110854,6045,575.3
"Peru",1982-02-01,26.5404071246819,21.89,31.403045325779,215.747344110854,6045,575.3
"Peru",1982-04-01,26.5404071246819,21.97,31.403045325779,215.747344110854,6045,575.3
"Peru",1982-11-01,26.5404071246819,22.15,31.403045325779,215.747344110854,6045,575.3
"Peru",1982-09-01,26.5404071246819,21.06,31.403045325779,215.747344110854,6045,575.3
"Peru",1987-01-01,26.5404071246819,21.79,31.403045325779,215.747344110854,14080,476.6
"Peru",1987-09-01,26.5404071246819,21.1,31.403045325779,215.747344110854,14080,476.6
"Peru",1988-03-01,26.5404071246819,22.3,31.403045325779,72.9,16658,513.3
"Peru",1988-05-01,26.5404071246819,21.6797858099063,31.403045325779,66.3,16658,513.3
"Peru",1988-09-01,26.5404071246819,21.6797858099063,31.403045325779,43.2,16658,513.3
"Peru",1988-08-01,26.5404071246819,21.6797858099063,31.403045325779,2,16658,513.3
"Peru",1988-04-01,26.5404071246819,21.6797858099063,31.403045325779,104.1,16658,513.3
"Peru",1989-04-01,26.5404071246819,21.23,31.403045325779,127.2,17813,542.2
"Peru",1989-02-01,26.5404071246819,21.6797858099063,31.403045325779,128.3,17813,542.2
"Peru",1989-07-01,26.5404071246819,21.6797858099063,31.403045325779,10.2,17813,542.2
"Peru",1989-08-01,26.5404071246819,21.6797858099063,31.403045325779,37,17813,542.2
"Peru",1989-03-01,26.5404071246819,21.6797858099063,31.403045325779,169.9,17813,542.2
"Peru",1989-05-01,26.5404071246819,21.6797858099063,31.403045325779,98,17813,542.2
"Peru",1989-06-01,26.5404071246819,21.6797858099063,31.403045325779,65.6,17813,542.2
"Peru",1990-05-01,26.5404071246819,21.6797858099063,31.403045325779,21.8,14796,477.1
"Peru",1991-07-01,26.5404071246819,21.6797858099063,31.403045325779,10.2,15473,537
"Peru",1991-08-01,26.5404071246819,21.6797858099063,31.403045325779,25.1,15473,537
"Peru",1991-09-01,26.5404071246819,21.6797858099063,31.403045325779,58.9,15473,537
"Peru",1992-01-01,26.5404071246819,21.6797858099063,31.403045325779,24.2,15000,535.7
"Peru",1994-12-01,26.5404071246819,22.02,31.403045325779,195.5,13446,568.4
"Peru",1994-10-01,26.5404071246819,21.6797858099063,31.403045325779,70.9,13446,568.4
"Peru",1994-11-01,26.5404071246819,21.6797858099063,31.403045325779,88.9,13446,568.4
"Peru",1994-09-01,26.5404071246819,21.6797858099063,31.403045325779,74.7,13446,568.4
"Peru",1995-11-01,26.5404071246819,22.12,31.403045325779,110,22704,625
"Peru",1995-07-01,26.5404071246819,21.22,31.403045325779,12.9,22704,625
"Peru",1995-08-01,26.5404071246819,21.65,31.403045325779,19,22704,625
"Peru",1995-04-01,26.5404071246819,22.15,31.403045325779,56.9,22704,625
"Peru",1995-12-01,26.5404071246819,22.07,31.403045325779,70.8,22704,625
"Peru",1995-10-01,26.5404071246819,22.18,31.403045325779,93.7,22704,625
"Peru",1995-09-01,26.5404071246819,21.51,31.403045325779,64,22704,625
"Peru",1995-06-01,26.5404071246819,21.71,31.403045325779,32,22704,625
"Peru",1995-05-01,26.5404071246819,21.6797858099063,31.403045325779,38.4,22704,625
"Peru",1996-09-01,26.5404071246819,20.72,31.403045325779,52,22867,710.2
"Peru",1996-01-01,26.5404071246819,22.14,31.403045325779,144.8,22867,710.2
"Peru",1996-07-01,26.5404071246819,19.29,31.403045325779,12.9,22867,710.2
"Peru",1996-05-01,26.5404071246819,21.83,31.403045325779,19.8,22867,710.2
"Peru",1996-03-01,26.5404071246819,22.06,31.403045325779,164.5,22867,710.2
"Peru",1996-06-01,26.5404071246819,20.91,31.403045325779,35.3,22867,710.2
"Peru",1996-12-01,26.5404071246819,21.7,31.403045325779,238.1,22867,710.2
"Peru",1996-11-01,26.5404071246819,22.01,31.403045325779,68.2,22867,710.2
"Peru",1996-10-01,26.5404071246819,21.97,31.403045325779,95.8,22867,710.2
"Peru",1996-08-01,26.5404071246819,20.19,31.403045325779,55.9,22867,710.2
"Peru",1996-02-01,26.5404071246819,21.8,31.403045325779,52.9,22867,710.2
"Peru",1996-04-01,26.5404071246819,21.7,31.403045325779,66.6,22867,710.2
"Peru",1997-10-01,26.5404071246819,22.25,31.403045325779,19.8,19504,609.5
"Peru",1997-07-01,26.5404071246819,21.02,31.403045325779,22.9,19504,609.5
"Peru",1997-06-01,27.98,21.65,34.32,0,19504,609.5
"Peru",1997-08-01,26.5404071246819,20.8,31.403045325779,72.9,19504,609.5
"Peru",1997-01-01,26.5404071246819,22.51,31.403045325779,12.2,19504,609.5
"Peru",1997-09-01,26.5404071246819,21.91,31.403045325779,106,19504,609.5
"Peru",1997-02-01,26.5404071246819,21.95,31.403045325779,194.6,19504,609.5
"Peru",1997-05-01,26.5404071246819,21.45,31.403045325779,114.8,19504,609.5
"Peru",1997-11-01,26.5404071246819,22.16,31.403045325779,133.1,19504,609.5
"Peru",1997-04-01,26.5404071246819,21.73,31.403045325779,44.3,19504,609.5
"Peru",1997-03-01,26.5404071246819,22.08,31.403045325779,86.1,19504,609.5
"Peru",1997-12-01,26.5404071246819,22.3,31.403045325779,90.2,19504,609.5
"Peru",1998-06-01,26.5404071246819,20.96,31.403045325779,95.3,22134,636.3
"Peru",1998-02-01,26.5404071246819,22.44,31.403045325779,103.1,22134,636.3
"Peru",1998-03-01,26.5404071246819,22.56,31.403045325779,105.1,22134,636.3
"Peru",1998-05-01,26.5404071246819,21.45,31.403045325779,86.7,22134,636.3
"Peru",1998-01-01,26.5404071246819,21.6797858099063,31.403045325779,59.9,22134,636.3
"Peru",1998-04-01,26.5404071246819,22.46,31.403045325779,135.9,22134,636.3
"Peru",2000-10-01,26.5404071246819,21.46,31.403045325779,215.747344110854,25049,606.7
"Peru",2001-10-01,26.5404071246819,21.17,31.403045325779,215.747344110854,23652,517.2
"Peru",2001-08-01,26.5404071246819,19.3,31.403045325779,215.747344110854,23652,517.2
"Peru",2001-01-01,26.5404071246819,21.34,31.403045325779,215.747344110854,23652,517.2
"Peru",2001-11-01,26.5404071246819,21.38,31.403045325779,215.747344110854,23652,517.2
"Peru",2001-02-01,26.5404071246819,21.02,31.403045325779,215.747344110854,23652,517.2
"Peru",2001-09-01,26.5404071246819,20.17,31.403045325779,215.747344110854,23652,517.2
"Peru",2002-12-01,26.5404071246819,21.6797858099063,31.403045325779,29.2,24219,517.3
"Peru",2002-02-01,26.5404071246819,21,31.403045325779,215.747344110854,24219,517.3
"Peru",2002-06-01,26.5404071246819,19.79,31.403045325779,215.747344110854,24219,517.3
"Peru",2003-09-01,26.5404071246819,19.47,31.403045325779,54.8,24214,486.4
"Peru",2003-04-01,26.5404071246819,21.6797858099063,31.403045325779,59.1,24214,486.4
"Peru",2003-08-01,26.5404071246819,19.38,31.403045325779,169.2,24214,486.4
"Peru",2003-10-01,26.5404071246819,20.8,31.403045325779,112.9,24214,486.4
"Peru",2003-11-01,26.5404071246819,21.14,31.403045325779,141,24214,486.4
"Peru",2003-12-01,26.5404071246819,21.55,31.403045325779,178.5,24214,486.4
"Peru",2003-07-01,26.5404071246819,18.84,31.403045325779,9.1,24214,486.4
"Peru",2004-02-01,26.5404071246819,21.6797858099063,31.403045325779,114.8,25921,509.5
"Peru",2004-04-01,26.5404071246819,21.6797858099063,31.403045325779,39.1,25921,509.5
"Peru",2005-06-01,26.5404071246819,20.51,31.403045325779,79.8,25257,502
"Peru",2005-07-01,26.5404071246819,18.4,31.403045325779,215.747344110854,25257,502
"Peru",2005-05-01,26.5404071246819,21.07,31.403045325779,6.1,25257,502
"Peru",2005-04-01,26.5404071246819,21.56,31.403045325779,147.1,25257,502
"Peru",2006-07-01,26.5404071246819,19.12,31.403045325779,215.747344110854,31676,558.3
"Peru",2006-09-01,26.5404071246819,20.2,31.403045325779,215.747344110854,31676,558.3
"Peru",2006-11-01,26.5404071246819,21.34,31.403045325779,215.747344110854,31676,558.3
"Peru",2006-10-01,26.5404071246819,21.33,31.403045325779,215.747344110854,31676,558.3
"Peru",2007-09-01,26.5404071246819,20.02,31.403045325779,215.747344110854,31387,524.6
"Peru",2007-07-01,26.5404071246819,19.49,31.403045325779,215.747344110854,31387,524.6
"Peru",2007-12-01,26.5404071246819,21.34,31.403045325779,215.747344110854,31387,524.6
"Peru",2007-08-01,26.5404071246819,19.53,31.403045325779,215.747344110854,31387,524.6
"Peru",2007-03-01,26.5404071246819,20.6,31.403045325779,215.747344110854,31387,524.6
"Peru",2008-02-01,26.5404071246819,21.39,31.403045325779,215.747344110854,34003,534.4
"Peru",2008-05-01,26.5404071246819,20.39,31.403045325779,215.747344110854,34003,534.4
"Peru",2008-03-01,26.5404071246819,21.27,31.403045325779,215.747344110854,34003,534.4
"Peru",2008-11-01,26.5404071246819,21.7,31.403045325779,215.747344110854,34003,534.4
"Peru",2008-06-01,26.5404071246819,20.22,31.403045325779,215.747344110854,34003,534.4
"Peru",2010-11-01,26.5404071246819,22.03,31.403045325779,215.747344110854,46613,603.9
"Peru",2012-09-01,26.5404071246819,20.64,31.403045325779,215.747344110854,62491.58,744
"Peru",2012-11-01,26.5404071246819,22.06,31.403045325779,215.747344110854,62491.58,744
"Peru",2012-07-01,26.5404071246819,19.44,31.403045325779,215.747344110854,62491.58,744
"Peru",2012-05-01,26.5404071246819,20.59,31.403045325779,215.747344110854,62491.58,744
"Peru",2012-08-01,26.5404071246819,20.25,31.403045325779,215.747344110854,62491.58,744
"Peru",2012-06-01,26.5404071246819,19.97,31.403045325779,215.747344110854,62491.58,744
"Peru",2012-12-01,26.5404071246819,22.27,31.403045325779,215.747344110854,62491.58,744
"Peru",2014-09-01,26.5404071246819,20.64,31.403045325779,215.747344110854,81651,765.7
"Peru",2014-07-01,26.5404071246819,19.99,31.403045325779,215.747344110854,81651,765.7
"Peru",2014-05-01,26.5404071246819,21.75,31.403045325779,215.747344110854,81651,765.7
"Peru",2014-10-01,26.5404071246819,21.11,31.403045325779,215.747344110854,81651,765.7
"Peru",2014-08-01,26.5404071246819,19.95,31.403045325779,215.747344110854,81651,765.7
"Peru",2014-12-01,26.5404071246819,22.32,31.403045325779,215.747344110854,81651,765.7
"Peru",2014-06-01,26.5404071246819,21.06,31.403045325779,215.747344110854,81651,765.7
"Peru",2014-11-01,26.5404071246819,22.42,31.403045325779,215.747344110854,81651,765.7
"Peru",2015-09-01,26.5404071246819,22.12,31.403045325779,215.747344110854,92592,769.2
"Peru",2015-10-01,26.5404071246819,22.55,31.403045325779,215.747344110854,92592,769.2
"Peru",2015-03-01,26.5404071246819,22.03,31.403045325779,215.747344110854,92592,769.2
"Peru",2015-07-01,26.5404071246819,21.29,31.403045325779,215.747344110854,92592,769.2
"Peru",2015-05-01,26.5404071246819,21.95,31.403045325779,215.747344110854,92592,769.2
"Peru",2015-06-01,26.5404071246819,21.1,31.403045325779,215.747344110854,92592,769.2
"Peru",2015-08-01,26.5404071246819,21.53,31.403045325779,215.747344110854,92592,769.2
"Peru",2015-04-01,26.5404071246819,21.73,31.403045325779,215.747344110854,92592,769.2
"Peru",2016-06-01,26.5404071246819,20.84,31.403045325779,215.747344110854,107921.51,859.4
"Peru",2016-07-01,26.5404071246819,20.55,31.403045325779,215.747344110854,107921.51,859.4
"Peru",2016-01-01,26.5404071246819,23.51,31.403045325779,215.747344110854,107921.51,859.4
"Peru",2016-11-01,26.5404071246819,22.59,31.403045325779,215.747344110854,107921.51,859.4
"Peru",2016-05-01,26.5404071246819,22.02,31.403045325779,215.747344110854,107921.51,859.4
"Peru",2016-12-01,26.5404071246819,22.13,31.403045325779,215.747344110854,107921.51,859.4
"Peru",2016-04-01,26.5404071246819,22.41,31.403045325779,215.747344110854,107921.51,859.4
"Peru",2017-02-01,26.5404071246819,21.95,31.403045325779,215.747344110854,121814,827
"Peru",2017-08-01,26.5404071246819,20.13,31.403045325779,215.747344110854,121814,827
"Peru",2017-04-01,26.5404071246819,21.46,31.403045325779,215.747344110854,121814,827
"Peru",2017-05-01,26.5404071246819,21.54,31.403045325779,215.747344110854,121814,827
"Peru",2017-10-01,26.5404071246819,21.48,31.403045325779,215.747344110854,121814,827
"Peru",2017-03-01,26.5404071246819,21.61,31.403045325779,215.747344110854,121814,827
"Peru",2017-09-01,26.5404071246819,21.27,31.403045325779,215.747344110854,121814,827
"Peru",2017-12-01,26.5404071246819,22.15,31.403045325779,215.747344110854,121814,827
"Peru",2017-11-01,26.5404071246819,22.13,31.403045325779,215.747344110854,121814,827
"Peru",2017-01-01,26.5404071246819,21.95,31.403045325779,215.747344110854,121814,827
"Peru",2017-07-01,26.5404071246819,18.84,31.403045325779,215.747344110854,121814,827
"Peru",2018-02-01,26.5404071246819,21.77,31.403045325779,215.747344110854,134675.74,839.5
"Peru",2018-07-01,26.5404071246819,19.71,31.403045325779,215.747344110854,134675.74,839.5
"Peru",2018-01-01,26.5404071246819,21.62,31.403045325779,215.747344110854,134675.74,839.5
"Peru",2018-04-01,26.5404071246819,21.41,31.403045325779,215.747344110854,134675.74,839.5
"Peru",2018-08-01,26.5404071246819,20.24,31.403045325779,215.747344110854,134675.74,839.5
"Peru",2018-06-01,26.5404071246819,20.06,31.403045325779,215.747344110854,134675.74,839.5
"Peru",2018-03-01,26.5404071246819,22.02,31.403045325779,215.747344110854,134675.74,839.5
"Peru",2018-12-01,26.5404071246819,22.21,31.403045325779,215.747344110854,134675.74,839.5
"Peru",2018-10-01,26.5404071246819,22.43,31.403045325779,215.747344110854,134675.74,839.5
"Peru",2018-11-01,26.5404071246819,22.9,31.403045325779,215.747344110854,134675.74,839.5
"Peru",2019-09-01,26.5404071246819,21.09,31.403045325779,215.747344110854,141775.25,833.9
"Peru",2019-08-01,26.5404071246819,19.11,31.403045325779,215.747344110854,141775.25,833.9
"Peru",2019-01-01,26.5404071246819,21.99,31.403045325779,215.747344110854,141775.25,833.9
"Peru",2019-10-01,26.5404071246819,21.8,31.403045325779,215.747344110854,141775.25,833.9
"Peru",2019-12-01,26.5404071246819,22.55,31.403045325779,215.747344110854,141775.25,833.9
"Peru",2019-11-01,26.5404071246819,22.23,31.403045325779,215.747344110854,141775.25,833.9
"Peru",2019-05-01,26.5404071246819,21.78,31.403045325779,215.747344110854,141775.25,833.9
"Peru",2019-06-01,26.5404071246819,21.1,31.403045325779,215.747344110854,141775.25,833.9
"Peru",2019-02-01,26.5404071246819,22.29,31.403045325779,215.747344110854,141775.25,833.9
"Peru",2019-03-01,26.5404071246819,22.33,31.403045325779,215.747344110854,141775.25,833.9
"Peru",2020-05-01,26.5404071246819,21.47,31.403045325779,215.747344110854,158943.58,894.6
"Peru",2020-08-01,26.5404071246819,20.25,31.403045325779,215.747344110854,158943.58,894.6
"Peru",2020-10-01,26.5404071246819,21.26,31.403045325779,215.747344110854,158943.58,894.6
"Peru",2020-07-01,26.5404071246819,20.53,31.403045325779,215.747344110854,158943.58,894.6
"Peru",2020-04-01,26.5404071246819,21.84,31.403045325779,215.747344110854,158943.58,894.6
"Peru",2020-03-01,26.5404071246819,22.73,31.403045325779,215.747344110854,158943.58,894.6
"Peru",2021-09-01,26.5404071246819,20.95,31.403045325779,215.747344110854,160521.54,877.2
"Peru",2021-11-01,26.5404071246819,22,31.403045325779,215.747344110854,160521.54,877.2
"Peru",2021-12-01,26.5404071246819,22.36,31.403045325779,215.747344110854,160521.54,877.2
"Peru",2021-10-01,26.5404071246819,22.33,31.403045325779,215.747344110854,160521.54,877.2
"Peru",2022-02-01,26.5404071246819,21.99,31.403045325779,215.747344110854,172058.33,902.3
"Peru",2022-01-01,26.5404071246819,21.92,31.403045325779,215.747344110854,172058.33,902.3
"Peru",2022-06-01,26.5404071246819,19.6,31.403045325779,215.747344110854,172058.33,902.3
"Peru",2022-08-01,26.5404071246819,19.38,31.403045325779,215.747344110854,172058.33,902.3
"Peru",2022-03-01,26.5404071246819,22.05,31.403045325779,215.747344110854,172058.33,902.3
"Peru",2022-04-01,26.5404071246819,21.93,31.403045325779,215.747344110854,172058.33,902.3
"Peru",2022-12-01,26.5404071246819,21.21,31.403045325779,215.747344110854,172058.33,902.3
"Peru",2022-10-01,26.5404071246819,21.78,31.403045325779,215.747344110854,172058.33,902.3
"Peru",2023-11-01,26.5404071246819,22.92,31.403045325779,215.747344110854,166708.8,841.2
"Peru",2023-06-01,26.5404071246819,20.9,31.403045325779,215.747344110854,166708.8,841.2
"Peru",2023-05-01,26.5404071246819,22.39,31.403045325779,215.747344110854,166708.8,841.2
"Peru",2023-10-01,26.5404071246819,22.6,31.403045325779,215.747344110854,166708.8,841.2
"Peru",2023-04-01,26.5404071246819,21.72,31.403045325779,215.747344110854,166708.8,841.2
"Peru",2023-02-01,26.5404071246819,21.88,31.403045325779,215.747344110854,166708.8,841.2
"Peru",2023-08-01,26.5404071246819,20.86,31.403045325779,215.747344110854,166708.8,841.2
"Peru",2024-04-01,26.5404071246819,22.63,31.403045325779,215.747344110854,381425.612203245,536.695046968403
"Peru",2024-05-01,26.5404071246819,22.1,31.403045325779,215.747344110854,381425.612203245,536.695046968403
"Peru",2024-06-01,26.5404071246819,20.51,31.403045325779,215.747344110854,381425.612203245,536.695046968403
